,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Name_Freq,Platform_Freq,Genre_Freq,Publisher_Freq,Global_Sales_log,Global_Sales_reciprocal,Global_Sales_sqrt,Global_Sales_exp1,Global_Sales_yeojohnson,Global_Sales_boxcox
536,14379,Eyeshield 21: Field Saikyou no Senshi Tachi,Wii,2007.0,Role-Playing,Nintendo,0.0,0.0,0.03,0.0,0.03,1,1324,1486,703,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
4345,14380,Fullmetal Alchemist: Brotherhood,PSP,,Action,Unknown,0.0,0.0,0.03,0.0,0.03,1,1211,3309,203,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10985,14381,To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen,DS,2008.0,Adventure,Marvelous Interactive,0.0,0.0,0.03,0.0,0.03,1,2156,1282,56,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10505,14382,Medabots 9: Metabee / Rokusho,3DS,2015.0,Role-Playing,Rocket Company,0.0,0.0,0.03,0.0,0.03,1,507,1486,17,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10812,14383,Doodle Hex,DS,2008.0,Puzzle,Pinnacle,0.0,0.03,0.0,0.0,0.03,1,2156,581,5,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
13063,14384,Homeworld 2,PC,2003.0,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.03,1,954,678,164,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15523,14385,Hakuoki Zuisouroku Omokage Hana,PSV,2015.0,Action,Idea Factory,0.0,0.0,0.03,0.0,0.03,1,411,3309,129,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15199,14386,Hearts of Iron IV,PC,2016.0,Strategy,Paradox Interactive,0.0,0.03,0.0,0.0,0.03,1,954,678,23,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
12766,14387,thinkSMART FAMILY!,Wii,2010.0,Misc,Conspiracy Entertainment,0.03,0.0,0.0,0.0,0.03,1,1324,1712,14,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
9765,14388,Last Escort: Club Katze,PSP,2010.0,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03,2,1211,1282,184,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15282,14389,Stacked with Daniel Negreanu,XB,2006.0,Misc,Myelin Media,0.02,0.01,0.0,0.0,0.03,3,824,1712,3,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15951,14390,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wei-Hen,PSP,2010.0,Adventure,Yeti,0.0,0.0,0.03,0.0,0.03,1,1211,1282,11,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
4723,14391,Rayman 3: Hoodlum Havoc,PC,2003.0,Platform,Ubisoft,0.0,0.03,0.0,0.01,0.03,4,954,884,921,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
16475,14392,Otometeki Koi Kakumei * Love Revo,PS2,2006.0,Adventure,Interchannel,0.0,0.0,0.03,0.0,0.03,1,2159,1282,4,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
1233,14393,Phantasy Star Online 2 Episode 4: Deluxe Package,PS4,2017.0,Role-Playing,Sega,0.0,0.0,0.03,0.0,0.03,2,336,1486,639,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10515,14394,Timmy Time,DS,2011.0,Action,Avanquest,0.0,0.03,0.0,0.0,0.03,1,2156,3309,26,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15827,14395,Infinite Stratos 2: Ignition Hearts,PSV,2014.0,Adventure,5pb,0.0,0.0,0.03,0.0,0.03,2,411,1282,61,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
11312,14396,Dr. Muto,GC,2002.0,Platform,Midway Games,0.02,0.01,0.0,0.0,0.03,3,556,884,198,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15754,14397,Airship Q,PSV,2015.0,Platform,Cygames,0.0,0.0,0.03,0.0,0.03,1,411,884,1,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
6784,14398,Ratatouille,PC,2007.0,Action,THQ,0.01,0.01,0.0,0.0,0.03,9,954,3309,715,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
3301,14399,Otomedius Gorgeous,X360,2008.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,1,1261,1308,832,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15559,14400,Jikandia: The Timeless Land,PSP,2010.0,Role-Playing,Idea Factory,0.03,0.0,0.0,0.0,0.03,1,1211,1486,129,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
13623,14401,Egg Mania: Eggstreme Madness,PS2,2002.0,Puzzle,Kemco,0.02,0.01,0.0,0.0,0.03,3,2159,581,21,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
6058,14402,Super Heroine Chronicle,PS3,2014.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2,1326,1486,932,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10233,14403,Boot Camp Academy,Wii,2010.0,Action,Zoo Games,0.03,0.0,0.0,0.0,0.03,1,1324,3309,33,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10053,14404,Kiniro no Corda 3,PS2,2010.0,Adventure,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,3,2159,1282,338,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10454,14405,Zero Escape: Virtue's Last Reward,3DS,2012.0,Adventure,Rising Star Games,0.03,0.0,0.0,0.0,0.03,1,507,1282,86,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
9145,14406,Darkstalkers Resurrection,PS3,2013.0,Fighting,Capcom,0.0,0.0,0.03,0.0,0.03,1,1326,846,381,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
4357,14407,Take On Helicopters,PC,2011.0,Simulation,Unknown,0.0,0.02,0.0,0.01,0.03,1,954,863,203,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
16489,14408,Highschool Terra Story,SAT,1998.0,Adventure,KID,0.0,0.0,0.03,0.0,0.03,1,173,1282,4,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
8963,14409,Emergency! Disaster Rescue Squad,DS,2009.0,Simulation,Destineer,0.03,0.0,0.0,0.0,0.03,1,2156,863,45,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
4475,14410,Shaun White Skateboarding,PC,2010.0,Sports,Ubisoft,0.0,0.03,0.0,0.01,0.03,4,954,2343,921,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
13064,14411,Empire Earth II,PC,2005.0,Strategy,Vivendi Games,0.0,0.03,0.0,0.0,0.03,1,954,678,164,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
14929,14412,Suggoi! Arcana Heart 2,PS2,2009.0,Fighting,AQ Interactive,0.0,0.0,0.03,0.0,0.03,1,2159,846,5,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
14252,14413,MotoGP 15,XOne,2015.0,Racing,Milestone S.r.l.,0.0,0.03,0.0,0.0,0.03,4,213,1248,16,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
3825,14414,NBA 2K13,PC,2012.0,Sports,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,5,954,2343,413,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
16240,14415,Mother Goose no Himitsu no Yakata,PSP,2011.0,Adventure,Quinrose,0.0,0.0,0.03,0.0,0.03,1,1211,1282,14,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
2398,14416,Harry Potter and the Half-Blood Prince,PC,2009.0,Action,Electronic Arts,0.0,0.03,0.0,0.01,0.03,7,954,3309,1351,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
9815,14417,Winning Post 7 2009,PSP,2009.0,Sports,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,1,1211,2343,338,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
16526,14418,Knights of Honor,PC,2004.0,Strategy,Sunflowers,0.0,0.02,0.0,0.01,0.03,1,954,678,1,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
938,14419,Puzzle & Action: Tant-R,GEN,1994.0,Misc,Sega,0.0,0.0,0.03,0.0,0.03,1,27,1712,639,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
14212,14420,Code Lyoko: Quest for Infinity,PSP,2008.0,Action,Game Factory,0.03,0.0,0.0,0.0,0.03,2,1211,3309,32,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
4215,14421,Away: Shuffle Dungeon,DS,2008.0,Role-Playing,Majesco Entertainment,0.02,0.0,0.0,0.0,0.03,1,2156,1486,92,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
7341,14422,Digimon World 4,XB,2005.0,Role-Playing,Atari,0.02,0.01,0.0,0.0,0.03,3,824,1486,363,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10423,14423,Bubble Bobble Evolution,PSP,2006.0,Puzzle,Rising Star Games,0.03,0.0,0.0,0.0,0.03,1,1211,581,86,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
7371,14424,Codename: Panzers Cold War,PC,2009.0,Strategy,Atari,0.0,0.02,0.0,0.01,0.03,1,954,678,363,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
5752,14425,Kekkaishi: Kokubourou Shuurai,DS,2008.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,1,2156,3309,932,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
3375,14426,Shugo Chara! Amunonijiro Chara Change,DS,2008.0,Action,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,1,2156,3309,832,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
14305,14427,Galleon: Islands of Mystery,XB,2004.0,Action,SCi,0.02,0.01,0.0,0.0,0.03,1,824,3309,17,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15018,14428,Renai 0 Kilometer,PSP,2013.0,Adventure,Alchemist,0.0,0.0,0.03,0.0,0.03,1,1211,1282,43,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
8785,14429,World Sports Competition,PS3,2009.0,Sports,Hudson Soft,0.02,0.0,0.0,0.01,0.03,1,1326,2343,81,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
5817,14430,Summon Night 6: Lost Borders,PS4,2016.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2,336,3309,932,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10800,14431,Tantei Jinguuji Saburo DS: Kienai Kokoro,DS,2008.0,Adventure,Arc System Works,0.0,0.0,0.03,0.0,0.03,1,2156,1282,26,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
8822,14432,Far East of Eden Shinden,NG,1995.0,Fighting,Hudson Soft,0.0,0.0,0.03,0.0,0.03,1,12,846,81,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
4479,14433,Sunny Garcia Surfing,PS2,2001.0,Sports,Ubisoft,0.02,0.01,0.0,0.0,0.03,1,2159,2343,921,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
13764,14434,MotorHead,PS,1998.0,Racing,Gremlin Interactive Ltd,0.02,0.01,0.0,0.0,0.03,1,1193,1248,9,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
16233,14435,Alia's Carnival! Sacrament,PSV,2015.0,Adventure,dramatic create,0.0,0.0,0.03,0.0,0.03,1,411,1282,5,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
4182,14436,Nacho Libre,DS,2006.0,Action,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,1,2156,3309,92,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
9766,14437,StormLover,PSP,2010.0,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03,1,1211,1282,184,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
3633,14438,Gensou Suikoden I & II,PSP,2006.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,1,1211,1486,832,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
13183,14439,Gloria Union,PSP,2011.0,Role-Playing,Atlus,0.0,0.0,0.03,0.0,0.03,1,1211,1486,67,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15486,14440,Ebikore Photo Kano Kiss,PSV,2015.0,Action,Kadokawa Games,0.0,0.0,0.03,0.0,0.03,1,411,3309,15,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15524,14441,Bad Apple Wars,PSV,2015.0,Action,Idea Factory,0.0,0.0,0.03,0.0,0.03,1,411,3309,129,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
8460,14442,Transformers: Devastation,PC,2015.0,Action,Activision,0.0,0.03,0.0,0.0,0.03,5,954,3309,975,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
601,14443,Eyeshield 21: DevilBats DevilDays,GBA,2006.0,Role-Playing,Nintendo,0.0,0.0,0.03,0.0,0.03,1,796,1486,703,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15540,14444,Jyuzaengi: Engetsu Sangokuden,PSP,2012.0,Action,Idea Factory,0.0,0.0,0.03,0.0,0.03,1,1211,3309,129,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
9900,14445,Shin Sangoku Musou Online: Kamishou Ranbu,PS3,2010.0,Action,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,1,1326,3309,338,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
3682,14446,Dancing Blade II: Tears of Eden,PS,1999.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,1,1193,1282,832,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
5458,14447,Kokoro no Kokoron,DS,2011.0,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,1,2156,1712,932,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15573,14448,Hiiro no Kakera 3: Aoikuro no Kusabi,PS2,2008.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,1,2159,1282,129,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
3556,14449,BeatMania IIDX 13: DistorteD,PS2,2007.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,1,2159,863,832,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10548,14450,Section 8,PC,2009.0,Shooter,SouthPeak Games,0.01,0.01,0.0,0.0,0.03,2,954,1308,37,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
13125,14451,Go! Go! Hypergrind,GC,2003.0,Sports,Atlus,0.02,0.01,0.0,0.0,0.03,1,556,2343,67,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
3376,14452,Keshisasu-Kun: Battle Kas-tival,DS,2010.0,Action,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,1,2156,3309,832,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
5459,14453,Kaidan Restaurant: Zoku! Shin Menu 100-Sen,DS,2011.0,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,1,2156,1712,932,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
7313,14454,Hot Pixel,PSP,2007.0,Puzzle,Atari,0.03,0.0,0.0,0.0,0.03,1,1211,581,363,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
14561,14455,Peak Performance,PS,1997.0,Racing,JVC,0.02,0.01,0.0,0.0,0.03,1,1193,1248,8,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
3191,14456,Dance Dance Revolution: Hottest Party 5,Wii,2011.0,Misc,Konami Digital Entertainment,0.0,0.03,0.0,0.0,0.03,1,1324,1712,832,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
4594,14457,Who Wants to be a Millionaire: 2nd Edition,Wii,2008.0,Misc,Ubisoft,0.0,0.03,0.0,0.0,0.03,2,1324,1712,921,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
16057,14458,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,3DS,2012.0,Adventure,ChunSoft,0.0,0.0,0.03,0.0,0.03,2,507,1282,18,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15886,14459,DokiDoki Majo Shinpan! 2,DS,2008.0,Adventure,SNK Playmore,0.0,0.0,0.03,0.0,0.03,1,2156,1282,18,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
3557,14460,S.L.A.I.: Steel Lancer Arena International,PS2,2005.0,Simulation,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.03,1,2159,863,832,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
14209,14461,Pet Alien: An Intergalactic Puzzlepalooza,DS,2007.0,Action,Game Factory,0.03,0.0,0.0,0.0,0.03,1,2156,3309,32,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
11268,14462,Freaky Flyers,XB,2003.0,Racing,Midway Games,0.02,0.01,0.0,0.0,0.03,3,824,1248,198,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
4213,14463,Blokus Portable: Steambot Championship,PSP,2006.0,Puzzle,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,1,1211,581,92,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
16497,14464,Renai Revenge,PSV,2015.0,Adventure,TGL,0.0,0.0,0.03,0.0,0.03,1,411,1282,4,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
14463,14465,Zoboomafoo: Leapin' Lemurs!,PS,2001.0,Action,Encore,0.02,0.01,0.0,0.0,0.03,1,1193,3309,4,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10040,14466,Atelier Shallie Plus: Alchemists of the Dusk Sea,PSV,2016.0,Role-Playing,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,1,411,1486,338,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
1047,14467,Dennou Senki Virtual-On Force,X360,2010.0,Fighting,Sega,0.0,0.0,0.03,0.0,0.03,1,1261,846,639,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10813,14468,Sins of a Solar Empire,PC,2008.0,Strategy,Pinnacle,0.0,0.02,0.0,0.01,0.03,1,954,678,5,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
2872,14469,Graffiti Kingdom,PS2,2004.0,Role-Playing,505 Games,0.01,0.01,0.0,0.0,0.03,1,2159,1486,192,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
16437,14470,Langrisser: Re:Incarnation Tensei,3DS,2015.0,Role-Playing,Extreme Entertainment Group,0.02,0.0,0.01,0.0,0.03,1,507,1486,1,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
2923,14471,Nettou! Powerful Koushien,DS,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,1,2156,2343,832,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
14830,14472,Lords of the Fallen,PC,2014.0,Role-Playing,Square Enix,0.0,0.03,0.0,0.0,0.03,3,954,1486,233,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15475,14473,Great Edo Blacksmith,PSV,2014.0,Adventure,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03,1,411,1282,105,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15896,14474,Armored Core SL: Silent Line Portable,PSP,2009.0,Simulation,From Software,0.0,0.0,0.03,0.0,0.03,1,1211,863,15,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
5506,14475,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,WiiU,2014.0,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2,143,1712,932,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
4313,14476,Combat Elite: WWII Paratroopers,XB,,Shooter,Unknown,0.02,0.01,0.0,0.0,0.03,2,824,1308,203,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
10995,14477,To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,PSP,2008.0,Adventure,Marvelous Interactive,0.0,0.0,0.03,0.0,0.03,1,1211,1282,56,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
3329,14478,Lethal Enforcers I & II,PS,1996.0,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,1,1193,1308,832,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
5532,14479,Klonoa 2: Dream Champ Tournament,GBA,2002.0,Platform,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,1,796,884,932,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
15747,14480,Shantae and the Pirate's Curse,3DS,2015.0,Platform,Intergrow,0.0,0.0,0.03,0.0,0.03,1,507,884,1,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
11629,14481,Minna no Golf Jou Vol.1,PSP,2007.0,Sports,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,1,1211,2343,683,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
8535,14482,The Peanuts Movie: Snoopy's Grand Adventure,3DS,2015.0,Action,Activision,0.0,0.03,0.0,0.0,0.03,3,507,3309,975,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
4977,14483,Resident Evil 4,PC,2007.0,Action,Ubisoft,0.0,0.02,0.0,0.01,0.03,4,954,3309,921,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
5882,14484,Power Rangers Super Megaforce,3DS,2014.0,Action,Namco Bandai Games,0.01,0.01,0.0,0.0,0.03,1,507,3309,932,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
8390,14485,Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,2016.0,Action,Activision,0.01,0.02,0.0,0.0,0.03,4,1261,3309,975,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
8187,14486,Cabela's Big Game Hunter: Pro Hunts,PS3,2014.0,Shooter,Activision,0.03,0.0,0.0,0.0,0.03,3,1326,1308,975,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
4212,14487,Super Collapse! II,GBA,2004.0,Puzzle,Majesco Entertainment,0.02,0.01,0.0,0.0,0.03,1,796,581,92,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
12528,14488,Ducati World Racing Challenge,PS,2001.0,Racing,Acclaim Entertainment,0.02,0.01,0.0,0.0,0.03,1,1193,1248,184,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
3231,14489,Pop'n Music 14 Fever!,PS2,2007.0,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,1,2159,1712,832,-3.506557897319982,33.333333333333336,0.17320508075688773,0.7042261140012369,0.028465519759967698,-3.821192855623963
